Normalized id,Title,Author,Year,Count
10.1016/j.mrfmmm.2006.08.014,A site to remember: H3K36 methylation a mark for histone deacetylation,Lee,2007,1
10.1016/j.cell.2007.09.046,Histone crosstalk between H2B monoubiquitination and H3 methylation mediated by COMPASS,Lee,2007,1
10.1038/nature09784,The Polycomb complex PRC2 and its mark in life,Margueron,2011,1
10.1038/nrm1761,The diverse functions of histone lysine methylation,Martin,2005,1
10.1016/s0968-0004(03)00004-5,"The Tudor domain 'Royal Family': tudor, plant agenet, chromo, PWWP and MBT domains",Maurer-Stroh,2003,1
investigation_function_transcription_development_d_9d87e66d,Investigations of CHD1 function in transcription and development of Drosophila melanogaster,Mcdaniel,2008,1
10.1038/nature06906,Chemically ubiquitylated histone H2B stimulates hDot1L-mediated intranucleosomal methylation,Mcginty,2008,1
10.1073/pnas.0308092100,3 is enriched in covalent modifications associated with active chromatin,Mckittrick,2004,1
10.1016/j.cell.2006.06.028,It takes a PHD to read the histone code,Mellor,2006,1
10.1016/j.molcel.2009.09.010,"Linking the cell cycle to histone modifications: Dot1, G1/S, and cycling K79me2",Mellor,2009,1
10.1038/sj.onc.1210618,Structure and acetyl-lysine recognition of the bromodomain,Mujtaba,2007,1
10.1016/s1097-2765(02)00483-5,Structural basis of lysine-acetylated HIV-1 Tat recognition by PCAF bromodomain,Mujtaba,2002,1
10.1101/gad.2057811,The diverse functions of Dot1 and H3K79 methylation,Nguyen,2011,1
10.1073/pnas.53.5.1161,"Rna codewords and protein synthesis, vii. on the general nature of the rna code",,1965,1
10.1038/embor.2008.11,The autoimmune regulator PHD finger binds to non-methylated histone H3K4 to activate gene expression,Org,2008,1
10.1016/j.bbaexp.2003.10.013,H2B ubiquitylation: the end is in sight,Osley,2004,1
10.1093/emboj/19.22.6141,The structural basis for the recognition of acetylated histone H4 by the bromodomain of histone acetyltransferase Gcn5p,Owen,2000,1
10.1073/pnas.94.23.12633,Archaeal nucleosomes,,1997,1
10.1016/j.cub.2004.07.007,Histones and histone modifications,Peterson,2004,1
10.1016/j.cell.2005.06.026,Genomewide map of nucleosome acetylation and methylation in yeast,Pokholok,2005,1
10.1038/nature03242,Chd1 chromodomain links histone H3 methylation with SAGA and SLIK-dependent acetylation,Pray-Grant,2005,1
10.1146/annurev.biophys.26.1.83,Histone structure and the organization of the nucleosome,Ramakrishnan,1997,1
10.1016/s0955-0674(00)00208-8,Histone methylation versus histone acetylation: new insights into epigenetic regulation,Rice,2001,1
10.1128/mcb.24.12.5485-5495.2004,The ubiquitin-conjugating DNA repair enzyme HR6A is a maternal factor essential for early embryonic development in mice,Roest,2004,1
10.1038/33952,Transcriptional repression by UME6 involves deacetylation of lysine 5 of histone H4 by RPD3,Rundlett,1998,1
10.1021/bi00681a026,"Complete amino acid sequence of ubiquitin, an adenylate cyclase stimulating polypeptide probably universal in living cells",Schlesinger,1975,1
10.1038/ncb1076,Histone H3 lysine 4 methylation patterns in higher eukaryotic genes,Schneider,2003,1
10.1101/gad.300704,A silencing pathway to induce H3-K9 and H4-K20 trimethylation at constitutive heterochromatin,Schotta,2004,1
10.1016/j.ceb.2008.03.002,Polycomb complexes and epigenetic states,Schwartz,2008,1
10.1146/annurev.biochem.76.052705.162114,Functions of site-specific histone acetylation and deacetylation,Shahbazian,2007,1
10.1016/j.molcel.2005.06.010,Histone H2B ubiquitylation controls processive methylation but not monomethylation by Dot1 and Set1,Shahbazian,2005,1
10.2527/jas.2007-0718,Trichostatin A and nuclear reprogramming of cloned rabbit embryos,Shi,2008,1
10.1038/nature04835,ING2 PHD domain links histone H3 lysine 4 methylation to active gene repression,Shi,2006,1
10.1016/j.ceb.2008.03.019,Molecular implementation and physiological roles for histone H3 lysine 4 (H2K4) methylation. Current Opinion in Cellular,Shilatifard,2008,1
10.1093/emboj/cdg179,Chromatin remodeling protein Chd1 interacts with transcription elongation factors and localizes to transcribed genes,Simic,2003,1
10.1038/nrm2763,Mechanisms of polycomb gene silencing: knowns and unknowns,Simon,2009,1
10.1101/gad.1536807,Functional cooperation between HP1 and DNMT1 mediates gene silencing,Smallwood,2007,1
10.1016/s0960-9822(02)01391-x,Gene-specific targeting of H3K9 methylation is sufficient for initiating repression in vivo,Snowden,2002,1
10.1073/pnas.54.5.1378,"Studies on polynucleotides, xlix. stimulation of the binding of aminoacyl-srna's to ribosomes by ribotrinucleotides and a survey of codon assignments for 20 amino acids",,1965,1
10.1128/mcb.02076-07,DOT1L/LMT4 recruitment and H3K79 methylation are ubiquitously coupled with gene transcription in mammalian cells,Steger,2008,1
10.1002/jcp.21734,H3K9 acetylation and radial chromatin positioning,Strašák,2009,1
10.1038/nature00883,Ubiquitination of histone H2B regulates H3 methylation and gene silencing in yeast,Sun,2002,1
10.1016/j.cell.2012.06.011,RYBP-PRC1 complexes mediate H2A ubiquitylation at polycomb target sites independently of PRC2 and H3K27me3,Tavares,2012,1
10.1242/jcs.01293,Trichostatin A-induced histone acetylation causes decondensation of interphase chromatin,Tóth,2004,1
10.1038/nature09542,TRIM24 links a non-canonical histone signature to breast cancer,Tsai,2010,1
10.1038/ncb1608,NUP98-NSD1 links H3K36 methylation to Hox-A gene activation and leukaemogenesis,Wang,2007,1
10.1038/nature02985,Role of histone h2a ubiquitination in polycomb silencing,Wang,2004,1
10.1038/ng.154,Combinatorial patterns of histone acetylations and methylations in the human genome,Wang,2008,1
10.1016/s0968-0004(00)01718-7,25 years after the nucleosome model: chromatin modifications,Wu,2000,1
10.1074/jbc.m110.194027,H3K36 methylation antagonizes PRC2-mediated H3K27 methylation,Yuan,2011,1
10.1101/gad.1156403,Transcriptional regulation by histone ubiquitination and deubiquitination,Zhang,2003,1
10.1016/j.molcel.2005.09.025,Monoubiquitination of human histone H2B: the factors involved and their roles in HOX gene regulation,Zhu,2005,1
fuhao_yiyi_shangxiawen_contemporary_linguistics_20c29205,"Fuhao, yiyi, shangxiawen. Contemporary Linguistics",,1962,1
dangdai_yuyanxue_qushi_4554adfc,Dangdai yuyanxue qushi,Cao,1978,1
model_linguistic_general_eb377619,Models in linguistics and models in general,Chao,1962,1
sketch_science_symbology_61bd9784,A Sketch of the science of symbology,Chao,2002,1
chao_yuenren_nianpu_4986d427,Chao Yuenren nianpu,,1998,1
sebeok_panopticon_572c1b36,Sebeok's panopticon,Cobley,2011,1
10.1515/css-2010-0205,Semiotics seen synchronically: The view from,,2010,1
semiotics_cross_cultural_study_76e842f1,Semiotics and cross-cultural studies,,2008,1
lilun_fuhaoxue_daolun_c43519d9,Lilun fuhaoxue daolun,,2007,1
10.1515/9783110254389.251,Tom's often neglected other theoretical source,Merrell,2011,1
tribute_thomas_sebeok_a28cc262,A tribute to Thomas A. Sebeok,Petrilli,2001,1
zai_shenme_yiyi_shang_yuyan_shi_yige_diyi_moxe_jia_45cedd00,"Zai shenme yiyi shang yuyan shi yige ""diyi moxing jiangou xitong",Sebeok,1989,1
fuermosi_de_fuhaoxue_piershi_uermosi_duibi_yanjiu__5ae485d8,"Fuermosi de Fuhaoxue: Piershi he uermosi de duibi yanjiu (trans: Qian, Y. & Lv. C)",,1991,1
yiyi_de_xingshi_shuping_foreign_languages_teaching_d67f3bfb,Yiyi de xingshi shuping. Foreign Languages and Their Teaching,,2003,1
zhongguo_wenxue_zuimiren_de_yilei_9a241ed7,Zhongguo wenxue zuimiren de yilei,,2010,1
10.1515/semi.2003.086,A bibliography of his writings,Umiker-Sebeok,2003,1
yuyan_fuhaoxue_0504e393,Yuyan fuhaoxue,,2004,1
diwujie_guoji_fuhaoxue_dahui_jianjie_3a283075,Diwujie guoji fuhaoxue dahui jianjie,Xue,1995,1
semiotics_principle_problem_33529d79,Semiotics principles & problems,,2011,1
year_semiotic_china_02a29cec,The sixty years of semiotics in China,Zhao,2012,1
10.1016/0898-1221(92)90128-5,Valental aspects of Peircean algebraic logic,Burch,1992,1
peirce_reduction_thesis_a328a9e8,Peirce's reduction thesis,Burch,1997,1
10.1016/j.sbi.2015.03.008,Relating sequence encoded information to form and function of intrinsically disordered proteins,Das,2015,1
naturalistic_simplistic_study_human_nature_4ed750e4,How to be naturalistic without being simplistic the study of human nature,Dupré,2010,1
10.1038/nrm1589,Intrinsically unstructured proteins and their functions,Dyson,2005,1
10.1093/oso/9780198779636.003.0015,A process ontology for macromolecular biology,Guttinger,2018,1
10.1128/iai.00179-11,Bacterial virulence in the moonlight: Multitasking bacterial moonlighting proteins are virulence determinants,Henderson,2011,1
10.4172/jpb.1000247,Do moonlighting proteins belong to the intrinsic disordered proteins class,Hernández,2012,1
10.1016/j.bbamcr.2010.01.022,Moonlighting proteins: An intriguing mode of multitasking,Huberts,2010,1
10.1002/mas.20041,Mass Spectrometry and the Search for Moonlighting Proteins,Jeffery,2005,1
10.1042/bst20140226,An introduction to protein moonlighting,Jeffery,2014,1
peirce_nonreduction_relational_completeness_claim__07e43111,Peirce's NonReduction and relational completeness claims in the context of first-order predicate logic,Ketner,2011,1
semiotica_interpretativa_e_generativa_f38da010,Semiotica interpretativa e semiotica generativa,Paolucci,2004,1
10.1038/194914a0,Relation between structure and sequence of haemoglobin,Perutz,1962,1
process_philosophy_chemistry_5d09e9c8,Towards a process philosophy of chemistry,Stein,2004,1
10.1006/jmbi.1999.3110,Intrinsically unstructured proteins: Re-assessing the protein structurefunction paradigm,Wright,1999,1
constitute_live_umwelt_level_semiosis_jakob_von_ue_787e37d1,Constituting and living the Umwelt. Two levels of semiosis in Jakob Von Uexküll's Environmental Theory,Brentari,2018,1
scent_missing_love_partnership_search_rescue_dog_3e8078a2,Scent of the Missing. Love & Partnership with a search-and-rescue dog,Charleson,2011,1
dogs_talk_explore_canine_mind_cc862a69,If Dogs Could Talk: Exploring the Canine Mind,,2005,1
10.1215/0961754x-3988480,What Would Animals Say if we Asked the Right Questions?,,2016,1
10.1016/j.jveb.2022.07.007,"An investigation into the effectiveness of various professionals and behavior modification programs, with or without medication, for the treatment of canine fears",Dinwoodie,2022,1
merleau_ponty_recent_cognitive_science_06de6c5a,Merleau-Ponty and recent cognitive science,Dreyfus,2016,1
track_dog_scent_skill_20dbb0e4,Tracking dogs-scents and skills,Fält,2011,1
10.1016/j.wem.2015.02.009,Quantifying Search Dog effectiveness in a terrestrial search and rescue environment,Greatbatch,2015,1
live_relationality_merleau_ponty_critical_phenomen_935dedc6,Living relationality: Merleau-Ponty's critical phenomenological account of behavior. Solitary confinement: Social Death and its afterlives,,2013,1
10.3389/fvets.2018.00118,Behavior differences between search-and-rescue dogs and pet dogs,Hare,2005,1
10.2460/javma.2004.225.854,Search-and-rescue dogs: An overview for veterinarians,Taylor,2004,1
critique_pure_reason_translate_d1d13c11,Critique of Pure Reason Translated by,,1998,1
10.1007/978-94-017-9404-6,International Handbook of Semiotics Dordrecht,,2015,1
nature_course_note_collège_de_france_translate_rob_61f229c4,Nature: Course Notes from the Collège de France. Translated by Robert Vallier,,2003,1
10.3390/ani9090702,Olfactory generalization in detector dogs,Moser,2019,1
domestication_wolf_human_coevolve_2e9eea9b,The First Domestication. How wolves and humans coevolved,,2017,1
biosemiotic_approach_biology_theoretical_basis_app_304153b0,The Biosemiotic Approach in Biology: Theoretical bases and Applied models. Information and Living systems-philosophical and scientific perspectives,,2011,1
cadaver_dog_handbook_forensic_training_tactic_reco_7a7ad52e,Cadaver Dog Handbook. Forensic training and tactics for the recovery of human remains,,2000,1
10.2460/javma.23.08.0439,"A 15-year longitudinal study of searchand-rescue dogs identifies the musculosceletal, integumentary, and gastrointestinal systems as commonly affected",Seeley,2023,1
search_image_link_sensation_94ca8448,The search image as link between sensation,Tønnessen,2018,1
melody_life_merleau_ponty_reader_jakob_von_uexküll_424cc8e0,"The Melody of Life. Merleau-Ponty, Reader of Jakob von Uexküll. Investigaciones Fenomenológicas",,2013,1
dog_know_scent_science_amazing_ways_dogs_perceive__8162c25a,"What the dog knows. Scent, Science, and the Amazing Ways Dogs Perceive the World",,2013,1
zoosemiotic_sheep_herd_dog_semiotic_animal_represe_63595b63,The zoosemiotics of sheep herding with dogs. The semiotics of animal representations,,2014,1
10.1163/2468-8894_ejhc_com_0177,Dialectic of enlightenment,Adorno,1979,1
10.2752/175303710x12682332910178,Wild justice: The moral lives of animals,,2009,1
ol:OLID:OL17828380W,"Play: How it shapes the brain, opens the imagination, and invigorates the soul",,2009,1
ol:OLID:OL27689786W,Darwin's lost theory of love,,2000,1
music_life_biology_gene_4d40a35b,The music of life: Biology beyond genes,,2006,1
10.5860/choice.46-0868,Your inner fish: A journey into the 3.5-billion-year history of the human body,,2008,1
10.1057/9781137010940.0009,Lyrical Ballads,,1802,1
romanticism_anthology_0805f738,Romanticism: An anthology,,1998,1
10.1093/acref/9780198735304.001.0001,The Oxford Dictionary of Philosophy,,2016,1
distinction_peirce_abduction_lipton_inference_good_41d16533,On the distinction between Peirce's abduction and Lipton's inference to the best explanation,Campos,2011,1
10.4324/9781315680422-4,Laws of nature,Carroll,2016,1
peirce_theory_abduction_martinus_nijhoff_a9365b4a,Peirce's theory of abduction. Martinus Nijhoff,Fann,1970,1
10.36311/2004.85-7139520-9.p195-220,Informação e conhecimento: notas para uma taxonomia da informação,Gonzalez,2004,1
10.1007/978-94-015-9313-7_4,What is abduction? The fundamental problem of contemporary epistemology,Hintikka,1998,1
10.1111/j.1439-0310.1993.tb00544.x,Do brown hares signal to the foxes?,Holley,1993,1
heuristic_exclusivity_abduction_peirce_philosophy_64094db7,The heuristic exclusivity of abduction in Peirce's philosophy,Ibri,2006,1
